user_name,score,date,text
Denise Daniel Silva,1,12/06/2024,"O pior app de banco q já usei, trava muito e ficou pior depois da última atualização. Sem falar na funcionalidade de ver fatura de cartão de crédito q já foi bem melhor. Agora vc não consegue ver o valor das parcelas , somente o valor total de compra"
Frassinetti Mendes,3,12/06/2024,"As faturas dos meses estao estao se misturando...muito ruim , confundindo . Continuo achando q as atualizações estão piorando, estavam boas e vai complicando mais , está horrivel de ver as faturas detalhadas"
Vinicios Bauer,4,12/06/2024,"Aplicativo muito lento ,e pesado !!!!"
Laury Any Silva,1,12/06/2024,"Atendimento péssimo pelo chat do aplicativo e pelo Whatsapp. Mais uma vez instabilidade no App, sem a possibilidade de efetuar pagamentos por boleto. Complicado esse banco."
Genivaldo Almeida,1,12/06/2024,Pesimo tda intante pede pra atualizar ai o ap nao abre
Cláudia M. Danthas,1,12/06/2024,"Tento instalar o app Itaú no celular de bancos e não consigo. Liguei para o banco e disseram para eu ver com o técnico a causa. Só que o app de cartões do Itaú, app do BB, app do Nubank, do Wise e outros eu consigo. Só não consigo o app do Itaú, creio que o problema está no app."
Osmah 06,5,11/06/2024,"hj são 11/06/2024, daqui 5 anos eu volto aqui em [ 2029 ] Pra dizer qui em 2026 Minha 160 saiu, Será? kkkk Espero"
Zvijjer Kill,1,11/06/2024,"Pior app de banco não abre, sempre dá erro , difícil de passar pix sempre dá erro ! Fraquíssimo esse app ! Ruimmmmmm"
raquel rocha,1,11/06/2024,"Aplicativo horrível, muito lento"
Marcos Paulo Bernardo,1,11/06/2024,"Essa nova atualização é péssimo demais, está demorando demais para acessar. E está tbm muito lento. Melhorem isso !"
André Luiz,1,11/06/2024,"Pior aplicativo de banco. Nada intuitivo, operações de cartão não geram notificação, valores dos cartões de crédito não são atualizados em tempo real, pagamento antecipado também não atualiza o saldo devedor do cartão. Você paga o cartão e continua aparecendo que a fatura está fechada como se estivesse pendente. Em resumo, horrível. Péssima experiência. Arrependimento é a palavra."
Sandra Regina Toste Garcia,2,11/06/2024,"Meu celular atualizou o aplicativo, cada vez está mais difícil de usar, agora tem que colocar CPF ou conta corrente toda vez que entro no aplicativo, depois a senha digital, tive que atualizar o token, de novo, como se fosse a primeira vez que estava usando o aplicativo, ficou um pouco mais complicado de usar"
0,1,11/06/2024,"Alguém me explica, porque razão não consigo acessar conta-salário nesse app? O Itaú está no século passado que uma pessoa pra resolver qualquer coisa tem que ir numa agência e ficar horas e horas na fila pra resolver algo que poderia ser feito no app em segundos, como mudar endereço, número de celular, email, pedir 2ª via do cartão fisico, fazer uma transferência, pagar um boleto, tudo, absolutamente tudo nesse banco é necessário ir numa agência"
Cindy Cunha dos anjos,1,11/06/2024,"Pior banco que tem, fui abrir uma conta salário e me obrigaram a contratar um pacote de seguro sem eu querer ( falaram que era obrigatório para conseguir abrir a conta) abri a conta e agora não consigo cadastrar a senha para entrar no app pois fala que já tenho senha e que ela foi bloqueada e que eu tenho que ir até a agência..."
Paulo César Pessoa da Silva,5,11/06/2024,"Amo Itaú, é o meu banco principal e está sempre melhorando o app. Única coisa que peço, é que deixem o app mais leve, pós pra abrir demora muito. Tirando isso não tenho do que reclamar."
Diego Kraven,5,11/06/2024,"Nova atualização foi otima , mais segurança , inovação . Gostei bastante eu adoro essas novas atualizações do itaú . Parabens ."
Janai&Jaime Oliveira Severo,5,11/06/2024,Recomendo ❤️
Aroldo Bernardo,1,11/06/2024,"Era um ótimo aplicativo. Após a nova interface e atualização ficou péssimo. Não consigo acessar, fica girando, girando... aí depois fala que posso estar sem Internet... o tempo inteiro, estou pensando em desistir já que não consigo usar..."
Marcio Furtado Bass,1,11/06/2024,"Olá , boa tarde, meu app não está abrindo, e na msg fala pra esperar atualização do desenvolvedor , que o app está com erro ... ..."
fatima Cortesia,1,11/06/2024,"Além do app estar lento, está faltando informaçoes no extrato. Tudo que a gente precisa na pressa como contato para bloquear cartao não está fácil."
Carolina Vaz Artigas,1,11/06/2024,"Desde a nova atualização tenho muita dificuldade pra acessar, toda hora dá erro e não posso mais contar com o Pix pelo app"
Alberto Vale,1,11/06/2024,Péssimo
carlos andre dos santos orlando,3,11/06/2024,"O aplicativo é muito bom. Porém quando minha conta ficou negativa por um descuido meu, não recebi nenhuma notificação informando. Se eu não olhasse pagaria mais juros sem saber. Ainda bem que o valor era pequeno, mesmo assim me cobraram juros de um dia para o outro."
lucas silva,3,11/06/2024,"Precisa melhorar, pois ainda trava muito. Fora isso a segurança é boa."
Brigitte Nakada,3,11/06/2024,"Tá horrível, desde q mudaram as cores do app a eficiência caiu, cada dia mais lento, travado desde ontem p pix, pagar contas, ajuda aí por favor"
Pedro. Jesus foi a nossa salvação Pereira,5,11/06/2024,Muito bom aplicativo parabéns
Regina Leal,3,11/06/2024,"Nossa to muito chateada pq não consigo paga ninguém e nem resolver as minhas coisa, tenho que retirar o dinheiro para paga as minhas contas pq não esta funcionanda."
cesar lisboa,1,11/06/2024,Essa última atualização não está habilitando a biometria.
Ander a,4,11/06/2024,Precisa melhoras algumas coisas app já está bem melhor
Karine Avila Oliveira,1,11/06/2024,"O aplicativo era muito bom, porém agora está péssimo! Lento demais e muita atualização"
Neto Aguirre,4,11/06/2024,bom
Weverton Cassiano,3,11/06/2024,"Na área de ""investimentos"" rentabilidade não consigo ver o mês a mês e nem na parte de acumulada, diz que: ""Estamos com indisponibilidade"" O que está acontecendo ? Até quando ficará assim ?"
Élvio Santos,1,11/06/2024,Não tenho pendências com Itaú e sempre aparece pendências acho que vou processar para ver se aprende ...
Erisson LIMA,1,11/06/2024,"Horrível, depois que atualizou não se pode mais usar o APP. Do banco vamos arrumar isso porque cobrar taxas vocês sabem cobrar agora facilitar a vida dos clientes tá difícil., resumindo esse app do banco não está servindo pra nada além de dar dor de cabeça e já faz tempo que não está funcionando!!!!!!!"
Cristiano Martins,2,11/06/2024,esse aplicativo é lento demais
Jgl Gama,2,11/06/2024,"Poxa, preciso recuperar minha senha que esqueci,e pra recuperar precisa colocar a senha,como vou colocar se não sei? Em minha cidade não tem esse banco. Nunca mais faço conta ou cartão de crédito por esse banco."
Alan Oliveira,4,11/06/2024,Notificações do Pix tá demorando muito pra aparecer as vezes temos q abrir a conta pra confirmar pq nem aparece
Raimundo Nonato,3,11/06/2024,ruim
Ana pabline,1,11/06/2024,"Olha,é incrível como NINGUEM resolve nada,desde semana passada tentando habilitar o itoken,não gera senha,vai fazer pix,manda habilitar,vai ma área que pede e não gera senha,entra no suporte mandam esperar que esta com estabilidade,mas cara,TO TENTANDO A 5 DIAS"
Marcionilo cicero,1,11/06/2024,Péssimo não consegui desbloquear meu cartão
edmeia dos Santos,1,11/06/2024,Prexima como poder não tenho como i hoje ao banco tive de toma emprestado por que não consigo
Ricardo César,1,11/06/2024,"Aplicativo com demora no processamento de dados, a poupança não rende nenhum centavo anualmente, interface confusa. Tenho pena dos idosos que tentam usar isso aqui."
Paulinho Alves,5,11/06/2024,"Sensacional 👏👏👏👏 Gostaria só pegar um cartão de crédito,mais tá difícil 😔 fui na agência eles pedem pra vc fazer o pedido pelo o app,fiz e nada."
Elaine Barcelos,5,11/06/2024,Muito bom
Flávio Jose Begatti,3,11/06/2024,"Depois dessa última atualização o APP ficou horrível, lento e estranho pra entrar."
goiano santos santos,1,11/06/2024,Péssimo
Haemocytometer Metz,1,11/06/2024,"Cuidado com o golpe!!! Sempre que faço uma transação por esse aplicativo, logo em seguida (que coincidência, hein?) ligam pra mim de um número desconhecido e dizem que foi feita uma transação de valor alto na minha conta. GOLPE COM AJUDA INTERNA! BANQUEIRO FAZ O QUE QUER NO BRASIL E NINGUÉM FAZ NADA!!!!"
josefa silva,5,11/06/2024,Muito bom
Rafaela Gasbarra,2,11/06/2024,"Há 3 dias estou tentando acessar e fazer transações, mas do nada o aplicativo para, aparece a informação que está com instabilidade, e fecha. Ao acessar novamente sumiu as contas salvas na página de entrada. Está impossível utilizar o aplicativo"
Alexandre Maia,5,11/06/2024,"O app do banco é excelente, única coisa que precisam melhorar é ao pagar o cartão com o dinheiro da conta, já mostrar zerada a fatura, não ficar mostrando o que foi gasto mesmo dando baixa. No app do Itaú, só mostra o valor atual da próxima fatura após a data de pagamento da fatura, o que é bem frustrante para quem paga a fatura sempre antecipado igual eu faço. Fora isso sem reclamações ao app, muito fluído e intuitivo!!!"
Warllington Graça,1,11/06/2024,"A lentidão do app, vai me fazer cancelar todos os produtos inclusive cartão,e fechar definitivamente a conta. Não consigo nem parcelar . Está uma droga ,BRADESCO ,BRADESCO, BRADESCO."
joyce ferreira,1,11/06/2024,Gostava mais quando era o light esse não dá pra mexer em quase nada 😏 poderia voltar com o Itaú light !!
joana darck,1,11/06/2024,Horrível e ladrão. Rouba nas contas das pessoas..........+................................ .............. . ...... . ..................... .................................................................. ........ ....... .... . .............................
Claudenice Martins,1,11/06/2024,Horrível mandei ver um cartão múltiplo click MC Platinum pro meu esposo não consigo desbloquear nem pelo app nem por telefone app horrível. Para piorar mas no app da que não tem cartão disponível sendo que tenho ele em mãos
Eliana Almeida,5,11/06/2024,"Agradeço o carinho, respeito que tiveram comigo, após sofrer um assalto."
Carla Ribeiro,1,11/06/2024,"Depois da última atualização não há como pagar a conta do cartão, pois o itoken não funciona. Não há como obter auxílio nenhum. Vamos de denuncia no Bacen para deixar tudo registrado."
Cornelio musicas Ferreira santana,5,11/06/2024,Otimo demais
Sandra Regina,2,11/06/2024,Não consegui descobrir como transferir de minha conta corrente para minha poupança.
Dri Silva27,2,11/06/2024,Abri uma.conta mas o apo está cheio de Bug vc não co segue fazer nada. tendo refazer a senha do cartão mas só está dando erro .
Douglas Silva,4,11/06/2024,"O aplicativo Banco Itaú possui ótimas opções de investimentos..., mas deixa a desejar no quesito segurança, pois através deste eu consegui entrar em minha conta poupança apenas usando a senha de transação e o reconhecimento facial. Aquele aplicativo deveria ter pedido o desbloqueio do meu celular através do caixa eletrônico ou a senha de 08 dígitos."
Daniela Rodrigues,3,11/06/2024,"Desde a última atualização não consigo usar o app! Não abre, surge mensagem ""apresentando falhas"" e fecha automaticamente. Péssima experiência e estou impedida de fazer transações."
Andreza Silva,4,11/06/2024,É bom o app mais em algumas coisas deveria melhorar.
Sebastião Guimarães,5,11/06/2024,"Uso, sou cliente, gosto"
andreia costa Bastos,2,11/06/2024,A atualização está não está disponível no meu aparelho 😞
Helena alcantara gomes de souza,1,11/06/2024,"Nunca tive problemas com o aplicativo, mas com essa nova versão tudo foi por água abaixo! Excluindo as coisas estéticas que eu particularmente não gostei, sempre que tentava fazer alguma operação ela ficava travada na parte de confirmação. Pagar a fatura, pix, saque da poupança, tudo ou dava looping na parte de colocar a senha ou recusava o token já instalado no aplicativo (falando que o ""navegador não tinha javascript"" em um dos erros). Por favor, cuidem disso o mais rápido possível!"
Zezinho Machado,3,11/06/2024,Como consigo meu app chegar ao ícone do crédito consignado. E isso
Jean Carlos,1,11/06/2024,Muito lento e não notifica quando recebe Pix ou algum pagamento na conta
Alan Lopes Pereira,3,11/06/2024,"Abre a conta e depois de muito tempo fui tentar usar, mas não consegui. Esqueci a senha e não consigo acessar o aplicativo"
Um usuário do Google,3,11/06/2024,"Parem de atualizar e modificar o app, está cada dia pior ! Hoje não consegui finalizar uns pagamentos. So atualizem se for questão de segurança. 🤦‍♂️"
Patricia Jacques Fernandes,1,11/06/2024,"O app Itaú era muito bom, prático e intuitivo, mas ficou muito ruim. Tenho uma conta pessoal e sou 2a titular da conta de minha mãe. Depois de alguma atualização do app, não consigo mais ter o token instalado para as duas contas. Não faz sentido. Sou obrigada a desinstalar e reinstalar o token a cada uso para realizar transações com as contas. Além disso, não consigo fazer o reconhecimento facial de minha mãe no app."
Christiane Maia,2,11/06/2024,"O aplicativo não abre, faço o login, entra e do nada volta pra tela inicial do login novamente. Não consigo acessar minha conta."
Felipe Costa,1,11/06/2024,"É uma atualização pior que a outra. Tinha o melhor aplicativo. Agora tudo trava, tudo é lento..."
Vania Ferreira,5,11/06/2024,Ótimo
Jacqueline Werner,1,11/06/2024,"Alô Ti do Itaú,ontem foi um dia daqueles, a ""instabilidade"" informada pelo app causou o não pagamento de alguns boletos.Foram vários acessos executados e tentativas de pagamento sem sucesso.Um pouco antes das 22:00,nova tentativa e sim,aceitou o cod.barras mas, foi exibida msg errada, ""vc n possui limite,aumente o mesmo..."", não permitindo o pagto. Sensação do usuário: INSEGURANÇA, PREJUÍZO, FALSA INFORMAÇÃO SOBRE A CONTA, EXPOSIÇÃO DE DADOS DO USUÁRIO DADA A QT DE ACESSOS. Péssima experiência."
ALINE IGLESIAS,1,11/06/2024,Toda hora está deslogando sozinho. Então tenho colocar de novo meus dados.
Claudiolimadossantos Lima,1,11/06/2024,"não gostei dessa atualização,toda vez que quero acessar minha conta pede para atualizar app no play story,faço isso pede para desinstalar cinco aplicativos, por isso não abro minha conta e não tenho acesso, horrorosa essa mudança, péssima."
Ana Paula Cunha,5,11/06/2024,Sempre fui bem atendida no que preciso.
Maria Valda de Albuquerque Prado,1,11/06/2024,Saiu a opção de falar com o gerente
Sonia regina Cardoso rodrigues,3,11/06/2024,Contratei um produto disponível no aplicativo não deu certo aí fui até a agência quê tenho conta e foi então quê o próprio gerente me falou quê nem todos os produtos disponíveis no aplicativo funciona fiquei uma hora e meia aguardando prá ter essa resposta decepção
Rosimeire Maximiano,5,11/06/2024,👍 aprovado
Lukass Rodrigues,3,11/06/2024,Cartão de credito não funciona esta ruim paguei todo o limite que foi usado e agora não funciona o aplicativo não reaponde direito e não da uma solução só serve pra cobrar taxas todo mês muitas taxas absurdas que não da pra cancelar e a função debito não funciona ninguém entra encontato pra resolver esse problema atendimento nota 3
Guilherme Gravito Ferreira,3,11/06/2024,"Funcionalidade ok, porém nada otimizado para android de forma geral, o aplicativo demora para responder independente da transação. Porém o maior problema no meu ponto de vista é toda a nova estética, design e UX, por favor atendam as diversas solicitações feitas aqui nos comentários e disponibilizem uma atualização com modo escuro. Obrigado."
Matheus Avelar,4,11/06/2024,"Fiz uma avaliação em 2022 ""negativa"" por falta de acessibilidade e eu achava mal otimizado, mas o app melhorou muito parabéns a toda a equipe que trabalhou para isso"
Julia Graziela,3,11/06/2024,"O app no geral é bom, porém não avisa em notificação pop-up quando recebo alguma transferência"
Natanael Guilherme,1,11/06/2024,"Se alguém for baixar pra criar conta salário ou a empresa que solicitou, se eles derem outra opção além do Itaú escolhe a outra, pois vc só cria a conta e não consegue sacar ou utilizar o dinheiro que cai na conta pq o aplicativo pede pra ir no banco registrar digital, o pix não vai funcionar tbm, e eles dão a opção de sacar com o cartão mas eles não enviam o cartão pra você, não baixem esse app horrível, só vão passar raiva."
Joice Marques,3,11/06/2024,"Nada prático, muito confuso. Sendo necessário acessar várias coisas para ter informações básicas. A cada atualização só piora."
werther cardoso,3,11/06/2024,Dou Só 3 Estrelas Simplesmente Pela Falta de Um Tema Escuro No App! Itaú Bem que Poderia Colocar Opção de Tema Escuro No App.
Stephannie Alencar,1,11/06/2024,Ele bloqueia a senha até mesmo colocando a correta e não tem como desbloquear pelo aplicativo de qualquer jeito vc tem quer ir em uma agência
Ilcatã Rosa,1,11/06/2024,"Já não e a primeiras vez que isso acontece..tento gerar um boleto de um empréstimo que fiz, mas o app não acha em lugar algum..ou seja, quero pagar mais não existe opção ..está em débito automático, mas se eu quiser adiantar o pagamento tbm não posso e se quiser pagar em qualquer horário do dia do vencimento tbm não consigo.. é uma bagunça, não existe nada simples nesse app. Péssimo!"
nefernat,4,11/06/2024,"Há alguns dias expus minha opinião aqui me referindo a erros do app, mesmo eu fazendo tudo corretamente. Até então me encontrava insatisfeita, porém alguns erros foram corrigidos no aplicativo, e hoje me encontro bem melhor o usando. Uma das atendentes me instruiu muito bem, porém ainda sinto falta de uma coisa. A interface poderia ser muito mais simples e direta, sem muitos botões que levam a outros e outros. Tirando isso não tenho mais insatisfações sobre o app!"
Bruno Couto,1,11/06/2024,"Cara eu pago a fatura dentro do app e demora 3 a 4 dias para validar, a 5 anos atrás eu usava o app do SANTANDER e compensava rápido quando era feito o pagamento Itaú HORRÍVEL só tenho conta pq a empresa paga salário pelo Itaú pq senão já tinha cancelado 3 a 4 dias pra compensar um pagamento do cartão do próprio Itaú não dá em pleno 2024 🤬"
Nery Souza,1,11/06/2024,"Horrível, desde a última atualização não consigo colocar abertura por digital."
Moises Araujo,5,11/06/2024,Otim
Douglas Correa,1,11/06/2024,Péssimo aplicativo fui paga um boleto hoje quase não consegui
Bruno Aparecido do Prado,1,11/06/2024,Saporra não deixa eu comprar nada na loja do app pq simplesmente diz que eu não tenho cartão. Tem a disgrama do cartão lá! Pq não deixa eu comprar nada?
Ederson Corrêa,1,11/06/2024,"Depois da atualização não consigo mais acessar o APK arrumem isso nem carrega o APK e dá erro ,saco é pouco. Segunda Resposta -Tão brincadeira 1 coisa q fiz foi isso tem muita memória no meu celular, limpei cache e logo quando vai abrir APK pedi senha a biometria nada e quando poem senha da erro assim não tem como."
Anderson Favaro,3,11/06/2024,Agora toda vez que atualiza descadastra meu itoken e tenho que fica fazendo processo pra instalar e reconhecimento fácil... isso ta um saco
Luis Gustavo Pianna,1,11/06/2024,"Muito confuso, vários menus em várias telas diferentes. Pela UX merece nota 1."
Felipe Oliveira,1,11/06/2024,Todos funcionario da empresa que trabalho conseguem contrar o consgnado menos pra mim que nao aparece a opção no app
Eiji Huzy,3,10/06/2024,Aplicativo ocupa muito espaço
Carlos Martins,2,10/06/2024,"Essa última atualização foi péssima, tela clara, números pequenos, aumentem os números e coloque modo escuro. Por favor"
Isac Santos,1,10/06/2024,"Sinceramente, o app é bom. No entanto, frequentemente, deixa a desejar, ou seja, sendo um banco muito demasiado!!!"
Renan Pimentel,3,10/06/2024,"Depois das atualizações não consigo utilizar o login por biometria, interface nada prática."
Guilherme Filho,5,10/06/2024,Tenho tudo muita instabilidade
Viviane Aparecida Gonçalves Queiros,1,10/06/2024,A nota de avialiação é péssima! Nem estou conseguindo entrar no aplicativo.
Mizael AMS,1,10/06/2024,"Que canseira desse aplicativo sempre tem alguma coisa,deixe esse trem quieto.toda hora tenho que ficar colocando os dados.anemmmmm"
Esdras,1,10/06/2024,"Lixo de banco, até a caixa econômica é melhor que isso."
Elzita Siqueira,5,10/06/2024,O último Atendimento dlcom a Gabriela e a Isabella foi excelente!
DROIDTUBE,1,10/06/2024,"Limpeza de cache não tem nada a ver com o aplicativo lento por natureza, pra mim cada dia pior"
Jonilso Lapa,1,10/06/2024,"Meu Deus, que app ruim. É o pior app de banco que eu já tive. Tudo é ruim... Pena que sou obrigado a ter essa conta nesse banco. Fora que sou obrigado a pagar R$60,00 por mês só de manutenção e um seguro que é obrigado a fazer. Nunca vi disso"
ironribeiro ironribeiro,3,10/06/2024,iron
NOÇÃO ZERO,5,10/06/2024,Gostei faço de usar
samuel barbosa de oliveira,1,10/06/2024,"Experiência terrível atualizou e não consigo cadastrar minha digital para acessar minha conta,eu vou trocar de banco ITAÚ nunca mais só piora"
juciane bezerra,1,10/06/2024,Horrível o pior app... não consigo fazer pagamentos. Só vivi com problemas. Estou com meus boletos atrasados.
Andressa Reis,1,10/06/2024,"Horrível essa nova atualização, por favor né Itaú, AFFF que raiva"
Shirlei Oliveira,1,10/06/2024,Muito lento e demora muito no final de semana para atualizar o saldo
Sandro Eudes,1,10/06/2024,"O Banco Santander me deu um cartão de crédito com limite e vocês não me deram nem esperança. Agora vão para o raio que o parta, fujam deste banco miserável chamado Itaú."
Amarílis Barcelos,1,10/06/2024,"Horrivel, desde final do ano passado quando houveram mudanças no aplicativo. Agora, faz ja uns 15 dias que nao consigo fazer pix por problemas no aicativo, que não dá a sequencia nas etapas, tranca na hora de finalizar a transferencia. Não é o celular, oitros aplicativos funcionam normal. Ja atualizei, desinstalei e instalei de novo e NAO FUNCIONA."
Diego Souza Dionisio,5,10/06/2024,Melhorou bastante!!!
Raquel Santos Silva Dantas,1,10/06/2024,Estou desde a semana passada tentando instalar este app no celular e não consigo. Sempre da msg de erro e para enviar este erro. Assim não dá.
Marcos Sousa,3,10/06/2024,"Com as novas atualização, o aplicativo está mais bonito visualmente, ficando melhor e mais fácil para encontrar funções no app. O único problema é a lentidão para entrar no aplicativo, as vezes acaba sendo uma tarefa bem lenta quando precisamos fazer algo rápido."
GILDEON OLIVEIRA,3,10/06/2024,Uma fonte maior dos números e letras seria muito bom. A gente mal consegue ver o saldo
angelo marcos,1,10/06/2024,App travando
Paulo Roberto,2,10/06/2024,Menos é mais
matheus prado,4,10/06/2024,"Aplicativo bom,mas parou de funcionar a função entrar com digital, esta bugado."
diego perillo,1,10/06/2024,"Após a atualização a interface fico8 muito ruim, tentaram otimizar dados em tela, mas o que dificulta muito a experiência do usuário, o que seria simples, eles conseguiram dificultar muito!"
silardeniz,5,10/06/2024,Bom
Rubens Quintella,1,10/06/2024,"Depois que atualizo,meu app fica uns 20 dias para voltar a funcionar."
Af Transtur,1,10/06/2024,É muito ruim não tem como vc sair do app....
Gilmar Rocha,1,10/06/2024,Muito lento. Pesado
silvio delavi,1,10/06/2024,"muita dificuldade e instabilidade para pagar um boleto, não realiza a operação e sai do app."
Josiane Medeiros,1,10/06/2024,Está horrível essas mudança e app não abre muitas vezes.
Victor lemos alexandre,1,10/06/2024,"Depois da atualização, não consigo pagar alguma contas, da erro, pior q algumas vencia hj e não consegui pagar"
Sonia Fátima,5,10/06/2024,Excelente
Jadson pereira dos santos,3,10/06/2024,Arrumem ae tá dando problema no itoken na hora de pagar fatura
Franklim Bruno,4,10/06/2024,"Depois da última atualização, tá dando muitos erros na hora de pagar os boletos como não conseguir trocar ou valor, as vezes nem o código de barras o APP tá reconhecendo."
Wrd Logística,1,10/06/2024,"Não está pagando boletos, não consigo fazer Pix vou pagar vários juros em cima dos boletos a serem pagos !!!! 10/06"
Elizandra Silva,1,10/06/2024,"Não consigo fazer a conta, está com problema no sistema"
Carmen Paz Silva,4,10/06/2024,Tá dando bug no meu Samsung.... não consigo resgatar saldo parcialmente
Sivonia Pires,5,10/06/2024,Quero saber seminha meu pagamento foi feito pelo boleto no celular
Roberto Donizetti Donizetti,1,10/06/2024,Trava e lento o sistema tá lendo a senha com erro eu digitei a senha corretamente deu erro fui no banco pra desbloquear o cartão mal atendido fiquei o dia TD no banco pra desbloquear o cartão tem uns peixes que entra no banco nem pega a senha e eles são atendido na frente funcionários mal educado e ignorante
Victor Nascimento,1,10/06/2024,Não consigo nem desbloquear minha senha por esse app . Que dificuldade
Carlos Braga,1,10/06/2024,Nao sei qual e opoblema da vez mais pra mim nao esta aparecebdo as notificaçoes de entrada no pix ! a tem so 01 mes cmrei um A15 entao o poblema e com vcs
Thauana Torres,1,10/06/2024,Desabilitou meu token sozinho e não estou conseguindo movimentar a conta....pix...nada! O próprio app não oferece suporte.
Anny Alves,2,10/06/2024,"Não consigo acessar, parece ter atualizado. Mas, com muitas atitudes suspeitas, será vírus???? Ta difícil!"
Elias pinto,5,10/06/2024,Eu preciso muito dó app Pará saper o meu Pix
Magda Batista,1,10/06/2024,Hoje não está lendo os códigos de barra para pagamentos e não realiza o pagamento digitando o código. Na Internet a mesma coisa.
Trebor Osodrac,5,10/06/2024,"Top 10 .Desculpa,tinha apertado errado , é nota 1.000 , vocês sempre preocupados com os clientes. Espero ter uma ótima relação com vocês ❤️"
Simone Nascimento,1,10/06/2024,"APP Demora muito para abrir, a nova atualização é muito ruim 👎"
Raquel Ferreira,5,10/06/2024,É o melhor app do mundo parabéns
Patrick Dias,5,10/06/2024,"Vou dar 5 ⭐️ Pq foi a primeira conta de banco que abrir com 18 anos e nunca tive problemas até hoje, e de lá pra cá só melhorou cada vez mais. Porém poderia ter a opção de pagar a fatura usando o QR-Code, ou através do Pix, isso ajudaria muito. Pq pagando por QR-code ou Pix o limite além de ser liberado na hora, não iria demorar 2 dias pra constar o pagamento da fatura como vem acontecendo quando vou pagar a minha e acontecer de da duplicidade no pagamento como já me ocorreu."
Victor H. Muller,1,10/06/2024,Não funciona a Biometria
Sarah Alexandre,1,10/06/2024,Estou desde manhã cedo tentando abrir o app e não consigo. Tenho contas a pagar!
Lauro Guimaraes,1,10/06/2024,App não permite cancelar débito automático
sidnei soares e silva,1,10/06/2024,Oreivel o banco me cobra taxa de adiantamento a depositante mas não me disponibiliza o serviço e o app vive bugando
Marcelo Sales,5,10/06/2024,"Boa tarde, o aplicativo está dando problemas para pagamentos de boletos. Copia e cola, e informa que não foi possível, tente mais tarde. Vem apresentando este problema a quase um mês."
Ildebrando Francisco,1,10/06/2024,Interface horrível
Vidraçaria Mário Lima,1,10/06/2024,"TENHO UM G9 PLUS COM MEMÓRIA DE 128GB, NÃO TENHO NEM 40% DA MEMÓRIA COMPROMETIDA, JÁ DESINSTALEI, REINSTALEI, ATUALIZEI E CONTINUA A MESMA COISA, APÓS, FIZ ISSO, TAMBÉM FOZ LIMPEZA DE CACHÊ E ARMAZENAMENTO, E CONTINUA A MESMA COISA."
Manoel Ferreira,1,10/06/2024,"Que app ruim. Não entra com biometria de forma alguma. Já limpei cashe, dados, já fui em segurança/biometria, desinstalei/instalei o app, simplesmente não salva a biometria. Quando tento cadastrar a biometria pela página inicial, dá erro na identificação da biometria. Outros app de banco não apresentam problemas. Só esse do Itaú. Agora deu problema no token e não desvincula ,pois da erro."
Ana Jacqueline,1,10/06/2024,"O pior aplicativo de banco que já vi ! Transferi meu dinheiro para a conta e agora não consigo tirar de lá, porque bloquearam a minha senha que era a correta mas insistiram ser a errada !!! Tentei resolver de todas as formas e não consigo ! O banco não reconhece meu CPF por algum motivo. Não tem um atendimento humano !!!! Não recomendo !!! Banco péssimo !!! Respondendo ao Itau: Já liguei para todos os números e nenhum humano me atende !!"
Carlos Roberto Cassiano,4,10/06/2024,Excelente.
josuel santana,1,10/06/2024,Muito devagar de re quase parando...
rafael alves rocha,1,10/06/2024,"A atualização depois do pagamento das faturas e muito demorada principalmente nos finais de semana, um ponto a melhorar"
Alefe Eliaquim,1,10/06/2024,"O banco péssimo , cada dia ficando pior , só trava , não pretendo usar muito devido a difículdade de acesso."
Silma Murta,2,10/06/2024,Dificulta acesso
Eduardo Carvalho,5,10/06/2024,Honestidade acima de tudo.
Wesley Br 496,1,10/06/2024,"App não funciona está com instabilidade no momento, já atualizei , devido ser conta salário não consigo acessar o app"
Ximenes Menezes,3,10/06/2024,um aplicativo de banco que não funciona a biometria.
Luiz Eduardo,1,10/06/2024,Toda vez está dando erro de autenticação nos códigos de barras copiado e colados quando vou efetuar o pagamento de boletos .
Vivian Filgueiras,1,10/06/2024,"Encerrei a conta. Minha experiência durou 8 meses frustrantes com oferta fake. Péssimo banco, não recomendo. Ultrapassado e burocrático. Tenho ótimo crédito no Nubank e outros banco, injustificável a negação em conceder crédito. Não recomendo!"
Robson de Miranda,1,10/06/2024,"Bom dia. Um banco que tem lucros altíssimo, não consegue desenvolver um aplicativo para amortização para pagamento com FGTS. Galera, estamos em 2024 e ainda temos que ficar enviando papel? Da uma força aí, facilita nossa vida ai?"
Eduarda Lopes,1,10/06/2024,"Horrível, nova atualização deixou o app super lento."
Guilherme Gregores,1,10/06/2024,"Não dá mais para realizar pagamentos, sempre mostra tela de erro."
Lohane Miranda,1,10/06/2024,"Não consigo pagar conta pelo banco de jeito nenhum, simplesmente não reconhece os boletos"
Doralice Pereira Mota,1,10/06/2024,"Aplicativo lento demais, demora muito pra abrir e pra fazer as transações demora uma eternidade. Arrumem isso!"
teles santos,5,10/06/2024,Muito Boa!
alisson,1,10/06/2024,Aplicativo ficou horrível! Todo travado e lento.
